City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Francisco Sa,BR,-16.4758,-43.4883,68.4,56,100,4.5,overcast clouds
348,Natal,BR,-5.795,-35.2094,75.85,83,0,9.62,clear sky
349,Finnsnes,NO,69.2296,17.9811,43.41,78,99,4.65,overcast clouds
350,Uyuni,BO,-20.4597,-66.825,36.01,26,98,9.19,overcast clouds
351,Oytal,KZ,42.9057,73.2697,82.02,40,64,4.23,broken clouds
352,Susangerd,IR,31.5608,48.1831,96.82,7,0,13.18,clear sky
353,Garissa,KE,-0.4536,39.6401,76.8,74,98,13.38,overcast clouds
354,Rio Gallegos,AR,-51.6226,-69.2181,33.85,75,75,10.36,broken clouds
355,Kruisfontein,ZA,-34.0033,24.7314,52.88,89,77,2.93,light rain
356,San Cristobal,VE,7.7669,-72.225,65.26,96,99,1.14,overcast clouds
357,Borger,NL,52.9233,6.7931,50.81,90,6,1.57,clear sky
358,Westport,US,41.1415,-73.3579,49.05,85,90,1.01,overcast clouds
359,Cabedelo,BR,-6.9811,-34.8339,74.07,85,26,10.76,scattered clouds
360,Santa Cruz Del Sur,CU,20.7147,-77.9956,76.68,80,12,4.7,moderate rain
361,Chulym,RU,55.0997,80.9572,59.7,59,97,11.18,overcast clouds
362,Lerwick,GB,60.1545,-1.1494,44.6,92,59,5.95,broken clouds
363,Taga,RO,46.95,24.05,52.3,92,85,10.51,overcast clouds
364,Jizan,SA,17.3333,42.6667,90.54,28,18,6.33,few clouds
365,Kochki,RU,54.3358,80.4806,66.31,45,84,9.35,broken clouds
366,Danielskuil,ZA,-28.1887,23.5395,40.95,64,100,6.31,overcast clouds
367,Dan Khun Thot,TH,15.2085,101.7714,94.68,52,95,7.45,overcast clouds
368,Buala,SB,-8.145,159.5921,80.85,83,76,5.12,moderate rain
369,Clyde River,CA,70.4692,-68.5914,25.03,86,1,2.3,clear sky
370,Santa Maria Do Suacui,BR,-18.1903,-42.4142,65.14,76,36,1.16,scattered clouds
371,Kropotkin,RU,45.4375,40.5756,63.03,86,95,12.08,overcast clouds
372,Bodaybo,RU,57.8506,114.1933,39.43,99,100,4.07,moderate rain
373,Sao Joao Da Barra,BR,-21.6403,-41.0511,74.19,80,76,5.44,broken clouds
374,Qandala,SO,11.472,49.8728,90.81,50,0,2.66,clear sky
375,Orsha,BY,54.5153,30.4053,50.11,84,99,11.9,overcast clouds
376,Road Town,VG,18.4167,-64.6167,81.19,73,4,18.23,clear sky
377,Aksarka,RU,66.5606,67.7975,44.82,57,87,11.18,light rain
378,Poli,TZ,-3.3333,36.8,55.67,86,100,3.04,overcast clouds
379,Coquimbo,CL,-29.9533,-71.3436,53.33,93,69,3.2,broken clouds
380,Sechura,PE,-5.5569,-80.8222,68.02,80,1,12.33,clear sky
381,Ludvika,SE,60.1496,15.1878,54.61,57,18,2.1,few clouds
382,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.61,86,52,5.41,broken clouds
383,Arkhipo-Osipovka,RU,44.37,38.52,61.02,95,89,16.71,light rain
384,Oranjestad,AW,12.524,-70.027,80.55,77,20,5.99,few clouds
385,Inhambane,MZ,-23.865,35.3833,67.98,94,75,0.0,broken clouds
386,Marsh Harbour,BS,26.5412,-77.0636,77.56,78,1,14.23,clear sky
387,Frolovo,RU,49.7713,43.6622,72.72,62,56,7.87,broken clouds
388,Hervey Bay,AU,-25.2986,152.8535,75.04,62,100,5.99,overcast clouds
389,Hannibal,US,39.7084,-91.3585,56.35,87,1,0.0,clear sky
390,Indianola,US,41.3581,-93.5574,53.46,73,89,7.16,overcast clouds
391,Tuatapere,NZ,-46.1333,167.6833,49.82,94,100,8.9,overcast clouds
392,Kouroussa,GN,10.65,-9.8833,76.24,79,84,3.89,broken clouds
393,Richards Bay,ZA,-28.783,32.0377,64.04,86,36,8.28,light rain
394,Lagdo,CM,9.05,13.7333,78.73,56,53,2.98,broken clouds
395,Pacocha,PE,-17.5833,-71.3333,64.17,88,95,3.98,overcast clouds
396,Dickinson,US,29.4608,-95.0513,79.12,85,1,3.76,clear sky
397,Victoria,HK,22.2855,114.1577,91.45,78,100,1.99,overcast clouds
398,Tsiroanomandidy,MG,-18.7667,46.0333,63.77,64,54,2.46,broken clouds
399,Schwabisch Hall,DE,49.1113,9.7391,50.61,87,4,5.75,clear sky
400,Verkhnyaya Inta,RU,65.9811,60.3094,43.84,44,74,15.61,broken clouds
401,Banda Aceh,ID,5.5577,95.3222,85.96,65,100,12.26,overcast clouds
402,Mulchen,CL,-37.7167,-72.2333,41.11,90,41,3.27,scattered clouds
403,Pozo Colorado,PY,-23.4923,-58.7972,67.32,51,97,7.61,overcast clouds
404,Kuusamo,FI,65.9667,29.1833,44.64,53,0,11.5,clear sky
405,Santa Rosa,PH,14.3122,121.1114,95.11,67,25,11.05,scattered clouds
406,Mareeba,AU,-17.0,145.4333,74.44,73,85,6.46,overcast clouds
407,Jieshi,CN,22.8134,115.8257,86.86,74,100,22.28,light rain
408,Kigoma,TZ,-4.8769,29.6267,73.58,72,75,3.71,light rain
409,Beboto,TD,8.2668,16.939,76.69,65,74,4.14,broken clouds
410,Sangar,RU,63.9242,127.4739,47.08,93,100,11.21,heavy intensity rain
411,Mabaruma,GY,8.2,-59.7833,73.71,97,55,3.85,broken clouds
412,Opunake,NZ,-39.4556,173.8583,54.34,74,30,9.93,light rain
413,Muroto,JP,33.2833,134.15,75.24,67,78,6.93,broken clouds
414,Whitehorse,CA,60.7161,-135.0538,50.02,49,75,15.99,broken clouds
415,Yakeshi,CN,49.2833,120.7333,65.37,39,100,5.82,overcast clouds
416,Casablanca,MA,33.5928,-7.6192,64.74,87,91,1.57,overcast clouds
417,Kloulklubed,PW,7.0419,134.2556,82.9,81,100,20.96,overcast clouds
418,Vila Velha,BR,-20.3297,-40.2925,75.15,91,0,5.99,clear sky
419,Svetlaya,RU,46.5389,138.3297,42.62,94,100,14.92,heavy intensity rain
420,Mackenzie,CA,55.2999,-123.1698,57.42,38,1,5.75,clear sky
421,Roma,US,43.2128,-75.4557,50.04,85,75,3.44,broken clouds
422,Mitsamiouli,KM,-11.3847,43.2844,79.11,74,4,8.16,light rain
423,Uttarkashi,IN,30.7333,78.45,85.17,39,0,6.11,clear sky
424,Kuryk,KZ,43.2,51.65,78.8,42,21,3.38,few clouds
425,Beian,NO,63.6559,9.5683,50.56,93,20,3.44,few clouds
426,Yendi,GH,9.4427,-0.0099,79.09,76,7,4.88,clear sky
427,Xiamen,CN,24.4798,118.0819,75.25,94,75,4.47,light rain
428,Nome,US,64.5011,-165.4064,53.67,24,1,19.57,clear sky
429,Quatre Cocos,MU,-20.2078,57.7625,78.1,74,55,9.1,broken clouds
430,Hambantota,LK,6.1241,81.1185,89.94,66,20,22.1,few clouds
431,Nizhniy Odes,RU,63.6445,54.856,42.69,56,75,9.8,broken clouds
432,Mana,GF,5.6592,-53.7767,76.68,91,99,8.03,overcast clouds
433,Ihosy,MG,-22.4,46.1167,62.94,62,0,1.3,clear sky
434,Bereda,ES,43.2686,-7.5406,53.42,94,95,3.89,overcast clouds
435,Karakol,KG,42.4907,78.3936,69.82,39,22,7.11,few clouds
436,Hermiston,US,45.8404,-119.2895,66.38,56,18,2.68,few clouds
437,Kidal,ML,18.4411,1.4078,88.75,7,99,6.44,overcast clouds
438,Nemuro,JP,43.3236,145.575,61.23,92,72,14.32,broken clouds
439,Kirakira,SB,-10.4544,161.9205,79.14,88,99,9.33,light rain
440,Taguatinga,BR,-12.3857,-46.5711,70.14,51,53,4.29,broken clouds
441,Itacarambi,BR,-15.1022,-44.0919,69.26,59,90,1.14,overcast clouds
442,Karratha,AU,-20.7377,116.8463,68.43,81,99,18.03,overcast clouds
443,Isangel,VU,-19.55,169.2667,73.44,66,100,7.65,overcast clouds
444,Ferkessedougou,CI,9.6,-5.2,77.13,74,93,6.67,overcast clouds
445,Prabumulih,ID,-3.45,104.25,90.99,53,47,3.22,scattered clouds
446,Saint Cloud,US,45.5608,-94.1625,57.61,77,90,3.44,overcast clouds
447,Hanzhong,CN,33.0728,107.0303,85.05,51,98,0.54,overcast clouds
448,Aykhal,RU,66.0,111.5,60.76,42,21,13.31,few clouds
449,Salina Cruz,MX,16.1667,-95.2,81.59,76,4,4.5,clear sky
450,Zakharovo,RU,54.366,39.2792,52.68,94,100,16.08,light rain
451,College,US,64.8569,-147.8028,55.72,49,75,12.66,broken clouds
452,Vao,NC,-22.6667,167.4833,70.3,66,78,21.9,broken clouds
453,Tiznit,MA,29.5833,-9.5,71.78,50,100,2.71,overcast clouds
454,Baft,IR,29.234,56.6057,76.1,14,0,4.76,clear sky
455,Mount Gambier,AU,-37.8333,140.7667,57.11,54,10,6.91,clear sky
456,Dale,US,38.1689,-86.99,53.91,100,1,0.0,clear sky
457,Makakilo City,US,21.3469,-158.0858,79.12,66,1,9.22,clear sky
458,Tessalit,ML,20.1986,1.0114,87.19,9,65,1.07,broken clouds
459,Dingle,PH,10.9995,122.6711,90.39,61,40,6.8,scattered clouds
460,Orocue,CO,4.7912,-71.3354,75.31,93,100,3.58,light rain
461,Nyurba,RU,63.2842,118.3319,70.56,28,20,10.11,few clouds
462,Lorengau,PG,-2.0226,147.2712,83.57,80,30,12.06,scattered clouds
463,Oarai,JP,36.3167,140.6,75.65,63,72,9.71,broken clouds
464,Rutland,US,43.6167,-73.0162,48.18,81,90,3.56,overcast clouds
465,Mus,TR,39.0,41.75,57.24,53,0,4.05,clear sky
466,Bolton,GB,53.5833,-2.4333,52.74,90,5,3.06,clear sky
467,Pevek,RU,69.7008,170.3133,42.33,55,1,2.66,clear sky
468,Conchas,BR,-23.0153,-48.0106,65.25,70,95,2.73,overcast clouds
469,Dicabisagan,PH,17.0818,122.4157,91.58,61,73,8.25,broken clouds
470,La Crosse,US,43.8014,-91.2396,55.53,81,1,5.75,clear sky
471,Borova,UA,50.1763,30.1043,59.29,90,92,3.89,overcast clouds
472,Kaeo,NZ,-35.1,173.7833,55.33,88,98,11.48,overcast clouds
473,Junction City,US,39.0286,-96.8314,54.39,87,1,1.99,clear sky
474,Makinsk,KZ,52.6292,70.4169,74.32,29,30,13.87,scattered clouds
475,Samarai,PG,-10.6167,150.6667,79.0,80,100,14.47,overcast clouds
476,Khovu-Aksy,RU,51.1333,93.6,47.8,46,77,9.84,broken clouds
477,Constantine,DZ,36.365,6.6147,62.01,82,75,3.44,broken clouds
478,Bitung,ID,1.4451,125.1824,92.25,78,88,8.52,overcast clouds
479,Aksu,CN,41.1231,80.2644,86.77,16,2,4.83,clear sky
480,Saint-Pierre,RE,-21.3393,55.4781,76.64,53,0,4.61,clear sky
481,Ekibastuz,KZ,51.6667,75.3667,75.99,25,0,17.27,clear sky
482,Dangtu,CN,31.5723,118.4928,86.05,51,15,5.3,few clouds
483,Pocri,PA,8.2667,-80.55,68.83,94,100,1.32,overcast clouds
484,Danane,CI,7.2596,-8.155,70.41,99,92,0.87,overcast clouds
485,Dudinka,RU,69.4058,86.1778,30.67,89,19,11.5,few clouds
486,Jesup,US,31.6074,-81.8854,76.69,46,1,0.0,clear sky
487,Lumphat,KH,13.4878,106.9816,87.89,73,85,5.44,overcast clouds
488,Kutum,SD,14.2,24.6667,79.52,16,61,12.8,broken clouds
489,Sawakin,SD,19.1059,37.3321,86.4,58,29,8.05,scattered clouds
490,Baijiantan,CN,45.6333,85.1833,90.95,8,0,9.01,clear sky
491,Ginda,IN,30.6945,78.4932,78.69,39,0,6.13,clear sky
492,Emerald,AU,-23.5333,148.1667,75.34,25,13,8.05,few clouds
493,Hakodate,JP,41.7758,140.7367,61.11,72,75,17.27,moderate rain
494,Arlit,NE,18.7369,7.3853,81.64,9,28,0.63,scattered clouds
495,Baragaon,IN,25.4333,82.8167,80.58,83,90,5.75,overcast clouds
496,Santiago Del Estero,AR,-27.7951,-64.2615,54.05,44,9,5.32,clear sky
497,Belmonte,BR,-15.8631,-38.8828,75.7,87,77,5.35,broken clouds
498,Semypolky,UA,50.7167,30.9333,59.88,83,97,8.99,overcast clouds
499,Tver,RU,56.8619,35.8931,45.91,62,43,12.48,scattered clouds
500,Shiyan,CN,32.6475,110.7781,89.51,44,62,3.69,broken clouds
501,Port Hardy,CA,50.6996,-127.4199,53.78,82,75,0.0,broken clouds
502,Jumla,NP,29.2747,82.1838,65.53,72,56,5.73,broken clouds
503,Kieta,PG,-6.2167,155.6333,81.61,79,40,3.36,light rain
504,Atar,MR,20.5169,-13.0499,84.13,26,97,14.43,overcast clouds
505,Pietersburg,ZA,-23.9045,29.4688,43.65,76,0,3.44,clear sky
506,Bonthe,SL,7.5264,-12.505,79.72,84,99,3.98,overcast clouds
507,Ponta Delgada,PT,37.7333,-25.6667,61.52,82,40,8.05,scattered clouds
508,Camacha,PT,33.0833,-16.3333,64.53,82,75,11.5,broken clouds
509,Noumea,NC,-22.2763,166.4572,73.99,99,86,13.27,overcast clouds
510,Eureka,US,40.8021,-124.1637,52.93,78,84,1.01,broken clouds
511,Port Blair,IN,11.6667,92.75,84.24,89,75,3.44,broken clouds
512,Kefalos,GR,36.7453,26.9589,64.62,77,0,10.71,clear sky
513,Kontagora,NG,10.3999,5.4695,77.58,68,61,3.38,broken clouds
514,Khartoum,SD,15.5518,32.5324,93.02,34,87,9.69,overcast clouds
515,Kvarkeno,RU,52.0833,59.725,80.6,39,18,12.77,few clouds
516,Anloga,GH,5.7947,0.8973,80.82,82,52,6.58,broken clouds
517,San Carlos De Bariloche,AR,-41.1456,-71.3082,40.75,75,40,9.24,scattered clouds
518,Lodja,CD,-3.4833,23.4333,69.1,68,82,1.39,broken clouds
519,Cabra,ES,37.4725,-4.4421,68.9,63,100,3.78,overcast clouds
520,Kewanee,US,41.2456,-89.9248,51.48,67,99,4.79,overcast clouds
521,Sretensk,RU,52.2453,117.7093,50.79,88,100,3.89,light rain
522,Sioux Lookout,CA,50.1001,-91.917,57.58,58,40,4.61,scattered clouds
523,Marquard,ZA,-28.6645,27.4305,38.37,60,82,5.21,broken clouds
524,Kurayoshi,JP,35.4333,133.8167,75.02,55,0,7.63,clear sky
525,Dutlwe,BW,-23.9833,23.9,48.33,50,0,8.34,clear sky
526,Turayf,SA,31.6725,38.6637,68.25,45,0,4.61,clear sky
527,Alamogordo,US,32.8995,-105.9603,79.95,50,1,9.22,clear sky
528,Hasaki,JP,35.7333,140.8333,75.6,68,100,17.56,overcast clouds
529,Edgewater,US,28.9889,-80.9023,78.01,81,34,6.82,scattered clouds
530,Daru,PG,-9.0763,143.2092,80.38,73,77,10.89,broken clouds
531,Effium,NG,6.6292,8.0593,75.56,89,97,4.72,overcast clouds
532,Prachuap Khiri Khan,TH,12.2167,99.75,86.31,51,63,5.73,broken clouds
533,Jibuti,DJ,11.5,42.5,83.62,29,2,2.13,clear sky
534,Savasleyka,RU,55.4606,42.3207,47.25,95,100,13.56,light rain
535,Dunstable,GB,51.886,-0.521,49.08,90,90,5.88,overcast clouds
536,Pospelikha,RU,51.95,81.7667,67.41,37,5,14.61,clear sky
537,Sainte-Marie,RE,-20.8968,55.5496,77.13,73,0,4.61,clear sky
538,Boende,CD,-0.2167,20.8667,72.21,96,99,1.14,overcast clouds
539,Parabel,RU,58.6978,81.4825,64.56,45,50,8.68,scattered clouds
540,Ilheus,BR,-14.7889,-39.0494,70.83,91,100,0.94,overcast clouds
541,Soe,ID,-9.8607,124.284,81.19,46,54,6.93,broken clouds
542,Irtyshskiy,RU,58.3333,68.1333,77.7,31,74,13.13,broken clouds
543,Avera,US,33.194,-82.5271,70.48,70,45,8.1,scattered clouds
544,Medea,DZ,36.2642,2.7539,46.85,65,94,2.77,overcast clouds
545,Necochea,AR,-38.5473,-58.7368,44.94,53,43,17.2,scattered clouds
546,Santa Ines,BR,-3.6667,-45.38,72.97,86,3,1.52,clear sky
547,Saint-Augustin,CA,51.226,-58.6502,43.61,65,12,4.16,few clouds
548,Sharjah,AE,25.3573,55.4033,95.16,34,0,11.05,clear sky
549,Santa Maria Do Para,BR,-1.3503,-47.5756,71.94,97,40,4.65,scattered clouds
550,Abu Zabad,SD,12.35,29.25,87.6,38,2,11.07,clear sky
551,Katsuura,JP,35.1333,140.3,77.04,82,100,4.68,overcast clouds
552,Oga,IT,46.4631,10.347,43.48,86,60,4.38,broken clouds
553,Korla,CN,41.7597,86.1469,83.61,18,50,12.15,scattered clouds
554,Porto Novo,BJ,6.4965,2.6036,79.45,85,36,4.94,scattered clouds
555,Yoichi,JP,43.2039,140.7703,57.24,80,100,10.31,moderate rain
556,Oyama,JP,36.3,139.8,80.82,46,72,9.95,broken clouds
557,Lata,PT,40.1629,-8.3327,59.81,94,12,2.01,few clouds
558,Okhotsk,RU,59.3833,143.3,40.82,83,100,7.78,overcast clouds
559,Half Moon Bay,US,37.4636,-122.4286,57.29,86,90,9.22,overcast clouds
560,Verkhoyansk,RU,67.5447,133.385,54.3,50,98,6.87,overcast clouds
561,Prince Rupert,CA,54.3161,-130.3201,51.89,84,90,2.3,overcast clouds
562,Lasko,SI,46.1546,15.2356,51.22,93,0,1.05,clear sky
563,Wulfrath,DE,51.2833,7.05,49.19,97,0,2.86,clear sky
564,Haapiti,PF,-17.5667,-149.8667,80.33,73,44,14.0,scattered clouds
565,Melnikovo,RU,56.5558,84.085,62.17,45,63,5.99,broken clouds
566,Kapit,MY,2.0167,112.9333,93.99,47,34,1.99,scattered clouds
567,Surt,LY,31.2089,16.5887,70.57,76,54,7.27,broken clouds
568,Oxapampa,PE,-10.5775,-75.4017,59.7,98,100,1.01,overcast clouds
569,Keti Bandar,PK,24.1447,67.4497,87.58,71,31,19.22,scattered clouds
570,San Andres,CO,12.5847,-81.7006,82.42,78,20,9.22,few clouds
571,Ayan,RU,56.45,138.1667,36.48,96,100,11.25,light rain
572,Kulhudhuffushi,MV,6.6221,73.07,83.28,70,62,19.75,broken clouds
573,Ayr,GB,55.4627,-4.6339,49.91,100,9,0.0,clear sky
574,Leningradskiy,RU,69.3833,178.4167,37.78,97,71,6.04,broken clouds
575,Rumenka,RS,45.2931,19.7439,56.21,70,100,7.16,overcast clouds
576,Tapejara,BR,-28.0681,-52.0139,46.27,89,52,4.21,broken clouds
577,Shahreza,IR,32.0339,51.8794,79.93,12,0,3.83,clear sky
578,Winneba,GH,5.3511,-0.6231,82.87,88,55,4.83,broken clouds
579,Havre,FR,49.5833,0.3333,51.57,87,0,8.23,clear sky
580,Kiunga,PG,-6.1219,141.2906,84.18,65,100,3.78,overcast clouds
581,Borogontsy,RU,62.6683,131.1683,64.6,56,98,7.49,light rain
582,Waingapu,ID,-9.6567,120.2641,83.55,66,84,9.78,broken clouds
583,Tambilil,PH,5.9622,124.6697,85.89,81,96,9.31,overcast clouds
584,Matamoros,MX,25.5333,-103.25,82.11,41,44,10.51,scattered clouds
585,Karpathos,GR,35.507,27.2132,70.5,62,15,6.4,few clouds
586,Atbasar,KZ,51.8,68.3333,76.59,28,91,7.05,overcast clouds
587,Alexandria,EG,31.2156,29.9553,66.16,94,0,3.44,clear sky
588,Jimeta,NG,9.2833,12.4667,80.19,61,32,3.78,scattered clouds
589,Batemans Bay,AU,-35.7167,150.1833,66.2,54,33,6.85,scattered clouds
590,Puerto Leguizamo,CO,-0.1934,-74.7819,71.85,99,79,2.13,broken clouds
591,Houma,US,29.5958,-90.7195,77.0,93,1,3.44,clear sky
592,La Macarena,CO,2.1837,-73.7849,72.14,99,92,3.2,overcast clouds
593,Pacific Grove,US,36.6177,-121.9166,56.8,87,90,3.0,overcast clouds
594,Ouadda,CF,8.0777,22.4007,70.25,76,45,3.69,scattered clouds
595,Paka,MY,4.6374,103.4368,89.53,70,40,8.37,scattered clouds
596,Port-Cartier,CA,50.0334,-66.8654,38.75,61,7,4.61,clear sky
597,Marzuq,YE,14.4,46.4667,86.0,20,2,3.0,clear sky
598,Lompoc,US,34.6391,-120.4579,60.1,81,90,8.05,overcast clouds
599,Sistranda,NO,63.7256,8.834,49.96,83,11,5.17,few clouds
600,Shumerlya,RU,55.5005,46.4129,55.42,86,86,11.61,overcast clouds
601,Kaupanger,NO,61.1845,7.2404,61.59,64,10,0.51,clear sky
602,Bilma,NE,18.6853,12.9164,84.2,10,1,8.16,clear sky
603,Champerico,GT,14.3,-91.9167,81.36,75,71,5.1,broken clouds
604,Nieuw Amsterdam,SR,5.8833,-55.0833,77.02,94,86,8.7,overcast clouds
605,Along,IN,28.1667,94.7667,79.07,79,98,0.92,overcast clouds
606,Fairview,US,40.8126,-73.999,49.26,83,90,10.36,overcast clouds
607,Nsanje,MW,-16.92,35.262,64.54,50,0,0.74,clear sky
608,Boa Vista,BR,2.8197,-60.6733,76.98,88,75,5.75,broken clouds
609,Upington,ZA,-28.4478,21.2561,41.38,75,0,2.3,clear sky
610,Lipari,IT,38.4674,14.954,70.56,65,30,3.33,scattered clouds
611,Geraldton,AU,-28.7667,114.6,66.61,77,90,21.3,light rain
612,Batticaloa,LK,7.7102,81.6924,85.98,60,99,1.28,overcast clouds
613,Porto De Moz,BR,-1.7483,-52.2383,75.58,87,89,3.0,overcast clouds
614,Nelson Bay,AU,-32.7167,152.15,64.0,92,89,3.0,overcast clouds
615,Terrace,CA,54.5163,-128.6035,58.91,44,90,9.22,overcast clouds
616,Santo Tomas,PH,14.1079,121.1414,93.58,48,29,7.25,scattered clouds
617,Codrington,AU,-38.2667,141.9667,58.93,46,23,5.3,few clouds
618,Seydi,TM,39.4816,62.9137,99.41,11,0,4.99,clear sky
619,Maarianhamina,AX,60.0973,19.9348,48.06,57,0,5.75,clear sky
620,Shingu,JP,33.7333,135.9833,79.79,59,97,6.69,overcast clouds
621,San Vicente,AR,-26.6167,-54.1333,51.62,89,32,5.64,scattered clouds
622,Yima,CN,34.7381,111.8839,90.18,27,0,7.14,clear sky
623,Asau,RO,46.4333,26.4,57.4,96,100,1.61,overcast clouds
624,Wagga Wagga,AU,-35.1167,147.3667,59.59,41,0,4.41,clear sky
625,Horta,PT,38.5333,-28.6333,63.01,78,100,6.22,overcast clouds
626,Pemangkat,ID,1.1667,108.9667,85.86,66,16,5.17,few clouds
627,Filadelfia,US,39.9523,-75.1638,49.87,92,90,5.99,overcast clouds
628,Aparecida Do Taboado,BR,-20.0867,-51.0936,71.53,55,82,4.03,broken clouds
629,Seydisehir,TR,37.4193,31.8453,59.11,60,0,4.94,clear sky
630,Pristol,RO,44.2247,22.7092,53.51,70,81,18.07,broken clouds
631,Pacifica,US,37.6138,-122.4869,57.11,86,90,8.01,overcast clouds
632,Villaviciosa,ES,43.4813,-5.4357,64.4,85,44,0.89,scattered clouds
633,Kabinda,CD,-6.1333,24.4833,64.4,49,79,4.7,broken clouds
634,Carberry,CA,49.8689,-99.3602,59.23,74,19,7.58,light rain
635,Northam,GB,51.0333,-4.2167,57.09,91,10,7.81,clear sky
636,Luba,GQ,3.4568,8.5547,76.89,84,79,4.68,light rain
637,Joshimath,IN,30.5667,79.5667,72.81,71,63,6.2,broken clouds
638,Makubetsu,JP,45.3714,141.8211,42.51,93,75,16.11,broken clouds
639,Amuntai,ID,-2.4177,115.2494,92.75,50,51,3.4,broken clouds
640,Kamaishi,JP,39.2667,141.8833,63.55,54,34,15.26,scattered clouds
641,Calella,ES,41.618,2.6678,71.1,73,68,4.56,broken clouds
642,Polewali,ID,-3.4324,119.3435,86.18,66,92,4.54,overcast clouds
643,Kupang,ID,-10.1667,123.5833,88.38,55,40,6.91,scattered clouds
644,Coracora,PE,-15.0333,-73.7833,46.33,76,96,1.12,overcast clouds
645,Urumqi,CN,43.801,87.6005,77.95,26,0,11.72,clear sky
646,Geilo,NO,60.5333,8.2076,51.69,62,4,3.4,clear sky
647,Labuhan,ID,-6.8844,112.2051,86.86,62,64,5.39,broken clouds
648,Bazarnyye Mataki,RU,54.8833,49.9333,68.68,75,88,5.75,overcast clouds
649,Talnakh,RU,69.4865,88.3972,32.25,100,79,10.13,broken clouds
650,Ulaanbaatar,MN,47.9077,106.8832,42.93,81,75,3.76,moderate rain
651,Sinjar,IQ,36.3209,41.8754,78.28,28,0,4.92,clear sky
652,Filingue,NE,14.3521,3.3168,84.87,17,21,2.75,few clouds
653,Segou,ML,13.4317,-6.2157,89.46,38,70,7.52,broken clouds
654,Shunyi,CN,40.125,116.6453,81.84,37,0,4.47,clear sky
655,Jishou,CN,28.3167,109.7167,71.71,81,100,3.02,overcast clouds
656,Namakkal,IN,11.2213,78.1652,88.99,49,33,8.63,scattered clouds
657,Winnemucca,US,40.973,-117.7357,65.1,19,1,4.81,clear sky
658,Catuday,PH,16.2923,119.8062,85.1,71,67,6.76,light rain
659,Anadyr,RU,64.75,177.4833,52.3,37,0,3.62,clear sky
660,Mizdah,LY,31.4451,12.9801,68.29,55,94,5.93,overcast clouds
661,Sainte-Suzanne,RE,-20.9061,55.6089,73.62,60,0,8.03,clear sky
662,Pancas,BR,-19.225,-40.8514,69.55,93,20,2.44,few clouds
663,Mocuba,MZ,-16.8392,36.9856,62.87,74,0,3.42,clear sky
664,Conakry,GN,9.538,-13.6773,78.87,83,75,6.91,broken clouds
665,Tall Kayf,TR,37.0833,41.0667,68.34,35,0,4.16,clear sky
666,Vilhena,BR,-12.7406,-60.1458,67.23,67,84,1.97,broken clouds
667,Bayanday,RU,53.0661,105.5139,46.38,47,100,13.96,overcast clouds
668,Pochutla,MX,15.7432,-96.4661,77.83,79,20,1.7,few clouds
669,Iranshahr,IR,27.2025,60.6848,95.34,10,0,4.61,clear sky
670,Pizarro,CO,4.9533,-77.366,76.44,90,96,0.18,moderate rain
671,Poum,NC,-20.2333,164.0167,72.1,58,90,17.13,overcast clouds
672,Nouakchott,MR,18.0858,-15.9785,73.33,81,12,16.98,few clouds
673,Le Port,RE,-20.9373,55.2919,76.96,60,0,2.26,clear sky
674,Tiarei,PF,-17.5333,-149.3333,80.62,72,39,15.79,scattered clouds
675,Xuanhua,CN,40.6103,115.0447,78.17,27,0,1.3,clear sky
676,Araouane,ML,18.9048,-3.5265,91.69,22,29,6.35,scattered clouds
677,Zetel,DE,53.4022,7.9645,47.95,87,5,2.48,clear sky
678,Chulman,RU,56.8479,124.9104,57.22,52,58,9.26,broken clouds
679,Azatavan,AM,39.9832,44.5053,78.26,30,10,4.88,clear sky
680,Barranca,PE,-10.75,-77.7667,64.45,88,85,5.82,overcast clouds
681,Allapalli,IN,19.4167,80.0667,103.62,27,20,5.5,few clouds
682,Esperantinopolis,BR,-4.8667,-44.7083,71.92,88,1,1.54,clear sky
683,Kapoeta,SS,4.7717,33.5903,79.95,53,15,19.53,few clouds
684,Auki,SB,-8.7676,160.7034,80.28,85,87,2.68,overcast clouds
685,Havoysund,NO,70.9963,24.6622,40.08,87,100,29.68,overcast clouds
686,Salmas,IR,38.1973,44.7653,74.39,24,0,8.46,clear sky
687,Marsa Matruh,EG,31.3525,27.2453,68.2,83,0,9.22,clear sky
688,Bizhbulyak,RU,53.6967,54.2642,68.56,60,100,6.51,light rain
689,Mulege,MX,26.8833,-111.9833,76.55,47,84,2.26,broken clouds
690,Yelovo,RU,57.0538,54.9207,69.08,72,62,5.17,light rain
691,Minsk,BY,53.9,27.5667,47.95,83,100,11.52,overcast clouds
692,Suntar,RU,62.1444,117.6319,72.1,28,92,7.58,overcast clouds
693,Jacareacanga,BR,-6.2222,-57.7528,73.69,76,14,1.07,few clouds
694,Mastic Beach,US,40.7668,-72.8521,49.17,84,90,1.99,overcast clouds
695,Caconda,AO,-13.7333,15.0667,49.19,48,1,2.71,clear sky
696,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.53,78,0,1.14,clear sky
697,Pangnirtung,CA,66.1451,-65.7125,17.71,88,10,5.48,clear sky
698,Celestun,MX,20.8667,-90.4,79.16,78,8,12.88,clear sky
